"State Imports by HS Commodities"
"Current date: 05/12/2016 10:32 PM (Eastern Daylight Time)"
"Measures: Total Value ($US)"
"State: All States"
"Country: World Total"
"Commodity","Time","Total Value ($US)",
"All Commodities","2011","2,207,954,346,316"
"All Commodities","January 2011","167,048,120,908"
"All Commodities","February 2011","156,320,729,011"
"All Commodities","March 2011","185,977,697,222"
"All Commodities","April 2011","178,293,463,043"
"All Commodities","May 2011","188,953,370,674"
"All Commodities","June 2011","191,582,148,250"
"All Commodities","July 2011","187,230,228,969"
"All Commodities","August 2011","196,337,836,729"
"All Commodities","September 2011","189,566,839,517"
"All Commodities","October 2011","191,809,563,154"
"All Commodities","November 2011","190,317,759,608"
"All Commodities","December 2011","184,516,589,231"
"01 Live Animals","2011","2,300,010,320"
"01 Live Animals","January 2011","190,240,934"
"01 Live Animals","February 2011","188,818,078"
"01 Live Animals","March 2011","231,253,685"
"01 Live Animals","April 2011","193,572,610"
"01 Live Animals","May 2011","173,413,362"
"01 Live Animals","June 2011","161,965,553"
"01 Live Animals","July 2011","123,159,639"
"01 Live Animals","August 2011","179,883,398"
"01 Live Animals","September 2011","170,904,097"
"01 Live Animals","October 2011","200,410,282"
"01 Live Animals","November 2011","262,333,919"
"01 Live Animals","December 2011","224,054,763"
"02 Meat And Edible Meat Offal","2011","5,121,401,309"
"02 Meat And Edible Meat Offal","January 2011","360,510,721"
"02 Meat And Edible Meat Offal","February 2011","337,315,665"
"02 Meat And Edible Meat Offal","March 2011","467,350,927"
"02 Meat And Edible Meat Offal","April 2011","486,985,954"
"02 Meat And Edible Meat Offal","May 2011","491,428,977"
"02 Meat And Edible Meat Offal","June 2011","495,308,063"
"02 Meat And Edible Meat Offal","July 2011","474,109,044"
"02 Meat And Edible Meat Offal","August 2011","450,764,858"
"02 Meat And Edible Meat Offal","September 2011","385,325,056"
"02 Meat And Edible Meat Offal","October 2011","394,510,039"
"02 Meat And Edible Meat Offal","November 2011","379,268,642"
"02 Meat And Edible Meat Offal","December 2011","398,523,363"
"03 Fish, Crustaceans & Aquatic Invertebrates","2011","12,701,385,815"
"03 Fish, Crustaceans & Aquatic Invertebrates","January 2011","1,045,608,051"
"03 Fish, Crustaceans & Aquatic Invertebrates","February 2011","865,394,705"
"03 Fish, Crustaceans & Aquatic Invertebrates","March 2011","838,004,880"
"03 Fish, Crustaceans & Aquatic Invertebrates","April 2011","906,758,158"
"03 Fish, Crustaceans & Aquatic Invertebrates","May 2011","1,129,231,992"
"03 Fish, Crustaceans & Aquatic Invertebrates","June 2011","1,081,637,204"
"03 Fish, Crustaceans & Aquatic Invertebrates","July 2011","1,094,084,206"
"03 Fish, Crustaceans & Aquatic Invertebrates","August 2011","1,171,443,051"
