"State Exports by HS Commodities"
"Current date: 04/21/2016 11:23 PM (Eastern Daylight Time)"
"Measures: Total Value ($US)"
"State: Total"
"Country: World Total"
"Commodity","Time","Total Value ($US)",
"All Commodities","2006","15,302,583,673"
"All Commodities","January 2006","1,092,952,337"
"All Commodities","February 2006","1,182,670,181"
"All Commodities","March 2006","1,297,917,194"
"All Commodities","April 2006","1,181,486,824"
"All Commodities","May 2006","1,361,688,234"
"All Commodities","June 2006","1,262,304,167"
"All Commodities","July 2006","1,220,681,319"
"All Commodities","August 2006","1,341,934,905"
"All Commodities","September 2006","1,281,196,156"
"All Commodities","October 2006","1,431,211,716"
"All Commodities","November 2006","1,340,506,775"
"All Commodities","December 2006","1,308,033,865"
"All Commodities","February 2016","1,549,522,924"
"01 Live Animals","2006","1,186,288"
"01 Live Animals","January 2006","29,761"
"01 Live Animals","February 2006","28,790"
"01 Live Animals","March 2006","233,854"
"01 Live Animals","April 2006","382,681"
"01 Live Animals","May 2006","68,352"
"01 Live Animals","June 2006","48,758"
"01 Live Animals","July 2006","29,503"
"01 Live Animals","August 2006","49,745"
"01 Live Animals","September 2006","76,919"
"01 Live Animals","October 2006","50,773"
"01 Live Animals","November 2006","47,504"
"01 Live Animals","December 2006","139,648"
"01 Live Animals","February 2016","22,680"
"0101 Horses, Asses, Mules And Hinnies, Live","2006","549,058"
"0101 Horses, Asses, Mules And Hinnies, Live","January 2006","29,761"
"0101 Horses, Asses, Mules And Hinnies, Live","February 2006","25,321"
"0101 Horses, Asses, Mules And Hinnies, Live","March 2006","12,752"
"0101 Horses, Asses, Mules And Hinnies, Live","April 2006","33,507"
"0101 Horses, Asses, Mules And Hinnies, Live","May 2006","52,098"
"0101 Horses, Asses, Mules And Hinnies, Live","June 2006","48,758"
"0101 Horses, Asses, Mules And Hinnies, Live","July 2006","29,503"
"0101 Horses, Asses, Mules And Hinnies, Live","August 2006","49,745"
"0101 Horses, Asses, Mules And Hinnies, Live","September 2006","76,919"
"0101 Horses, Asses, Mules And Hinnies, Live","October 2006","50,773"
"0101 Horses, Asses, Mules And Hinnies, Live","November 2006","22,868"
"0101 Horses, Asses, Mules And Hinnies, Live","December 2006","117,053"
"0101 Horses, Asses, Mules And Hinnies, Live","February 2016","19,980"
"010110 Purebred Breeding Animal","2006","50,096"
"010110 Purebred Breeding Animal","February 2006","5,604"
"010110 Purebred Breeding Animal","March 2006","12,752"
"010110 Purebred Breeding Animal","April 2006","18,576"
"010110 Purebred Breeding Animal","July 2006","2,529"
"010110 Purebred Breeding Animal","December 2006","10,635"
"010129 Horses, Live, Other Than Purebred Breeding","February 2016","19,980"
"010190 Mules And Hinnies, Live","2006","498,962"
"010190 Mules And Hinnies, Live","January 2006","29,761"
"010190 Mules And Hinnies, Live","February 2006","19,717"
"010190 Mules And Hinnies, Live","April 2006","14,931"
"010190 Mules And Hinnies, Live","May 2006","52,098"
"010190 Mules And Hinnies, Live","June 2006","48,758"
"010190 Mules And Hinnies, Live","July 2006","26,974"
"010190 Mules And Hinnies, Live","August 2006","49,745"
"010190 Mules And Hinnies, Live","September 2006","76,919"
"010190 Mules And Hinnies, Live","October 2006","50,773"
"010190 Mules And Hinnies, Live","November 2006","22,868"
"010190 Mules And Hinnies, Live","December 2006","106,418"
"0102 Bovine Animals, Live","2006","49,229"
"0102 Bovine Animals, Live","March 2006","24,593"
"0102 Bovine Animals, Live","November 2006","24,636"
"010210 Bovine Animals, Live, Purebred Breeding","2006","49,229"
"010210 Bovine Animals, Live, Purebred Breeding","March 2006","24,593"
"010210 Bovine Animals, Live, Purebred Breeding","November 2006","24,636"
"0104 Sheep And Goats, Live","2006","353,973"
"0104 Sheep And Goats, Live","March 2006","91,035"
"0104 Sheep And Goats, Live","April 2006","224,089"
"0104 Sheep And Goats, Live","May 2006","16,254"
"0104 Sheep And Goats, Live","December 2006","22,595"
"010410 Sheep, Live","2006","353,973"
"010410 Sheep, Live","March 2006","91,035"
"010410 Sheep, Live","April 2006","224,089"
"010410 Sheep, Live","May 2006","16,254"
"010410 Sheep, Live","December 2006","22,595"
"0105 Chickens, Ducks, Geese, Turkeys, And Guineas, Live","2006","24,154"
"0105 Chickens, Ducks, Geese, Turkeys, And Guineas, Live","March 2006","24,154"
"010511 Chickens, Live, Weighing Not Over 185 G Each","2006","24,154"
"010511 Chickens, Live, Weighing Not Over 185 G Each","March 2006","24,154"
"0106 Animals, Live, Nesoi","2006","209,874"
"0106 Animals, Live, Nesoi","February 2006","3,469"
"0106 Animals, Live, Nesoi","March 2006","81,320"
"0106 Animals, Live, Nesoi","April 2006","125,085"
"0106 Animals, Live, Nesoi","February 2016","2,700"
"010619 Mammals, Live, Nesoi","February 2016","2,700"
"010690 Animals, Live, Nesoi","2006","209,874"
"010690 Animals, Live, Nesoi","February 2006","3,469"
"010690 Animals, Live, Nesoi","March 2006","81,320"
"010690 Animals, Live, Nesoi","April 2006","125,085"
"02 Meat And Edible Meat Offal","2006","23,831,398"
"02 Meat And Edible Meat Offal","January 2006","1,903,931"
"02 Meat And Edible Meat Offal","February 2006","1,933,484"
"02 Meat And Edible Meat Offal","March 2006","2,467,503"
"02 Meat And Edible Meat Offal","April 2006","2,048,428"
"02 Meat And Edible Meat Offal","May 2006","1,619,833"
"02 Meat And Edible Meat Offal","June 2006","1,945,694"
"02 Meat And Edible Meat Offal","July 2006","2,101,597"
"02 Meat And Edible Meat Offal","August 2006","1,968,383"
"02 Meat And Edible Meat Offal","September 2006","2,085,570"
"02 Meat And Edible Meat Offal","October 2006","1,962,432"
"02 Meat And Edible Meat Offal","November 2006","1,944,070"
"02 Meat And Edible Meat Offal","December 2006","1,850,473"
"02 Meat And Edible Meat Offal","February 2016","3,581,158"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","2006","72,281"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","February 2006","27,965"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","September 2006","2,722"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","October 2006","5,424"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","November 2006","33,440"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","December 2006","2,730"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","February 2016","18,836"
"020120 Meat, Bovine Cuts With Bone In, Fresh Or Chilled","February 2016","8,838"
"020130 Meat Of Bovine Animals, Boneless, Fresh Or Chilled","2006","72,281"
"020130 Meat Of Bovine Animals, Boneless, Fresh Or Chilled","February 2006","27,965"
"020130 Meat Of Bovine Animals, Boneless, Fresh Or Chilled","September 2006","2,722"
"020130 Meat Of Bovine Animals, Boneless, Fresh Or Chilled","October 2006","5,424"
"020130 Meat Of Bovine Animals, Boneless, Fresh Or Chilled","November 2006","33,440"
"020130 Meat Of Bovine Animals, Boneless, Fresh Or Chilled","December 2006","2,730"
"020130 Meat Of Bovine Animals, Boneless, Fresh Or Chilled","February 2016","9,998"
"0202 Meat Of Bovine Animals, Frozen","2006","10,579"
"0202 Meat Of Bovine Animals, Frozen","January 2006","10,579"
"0202 Meat Of Bovine Animals, Frozen","February 2016","18,376"
"020230 Meat Of Bovine Animals, Boneless, Frozen","2006","10,579"
"020230 Meat Of Bovine Animals, Boneless, Frozen","January 2006","10,579"
"020230 Meat Of Bovine Animals, Boneless, Frozen","February 2016","18,376"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","2006","22,730,399"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","January 2006","1,845,290"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","February 2006","1,857,871"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","March 2006","2,350,311"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","April 2006","2,003,806"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","May 2006","1,597,305"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","June 2006","1,894,363"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","July 2006","2,042,131"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","August 2006","1,775,788"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","September 2006","1,853,325"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","October 2006","1,823,649"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","November 2006","1,838,817"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","December 2006","1,847,743"
"0203 Meat Of Swine (pork), Fresh, Chilled Or Frozen","February 2016","3,487,946"
"020312 Meat, Swine, Hams, Shldrs, Bone In, Frsh Or Chlld","2006","246,816"
"020312 Meat, Swine, Hams, Shldrs, Bone In, Frsh Or Chlld","March 2006","246,816"
"020312 Meat, Swine, Hams, Shldrs, Bone In, Frsh Or Chlld","February 2016","1,666,067"
"020319 Meat Of Swine, Nesoi, Fresh Or Chilled","2006","22,332,875"
"020319 Meat Of Swine, Nesoi, Fresh Or Chilled","January 2006","1,768,622"
"020319 Meat Of Swine, Nesoi, Fresh Or Chilled","February 2006","1,857,871"
"020319 Meat Of Swine, Nesoi, Fresh Or Chilled","March 2006","2,103,495"
"020319 Meat Of Swine, Nesoi, Fresh Or Chilled","April 2006","2,003,806"
"020319 Meat Of Swine, Nesoi, Fresh Or Chilled","May 2006","1,597,305"
"020319 Meat Of Swine, Nesoi, Fresh Or Chilled","June 2006","1,894,363"
"020319 Meat Of Swine, Nesoi, Fresh Or Chilled","July 2006","1,990,651"
"020319 Meat Of Swine, Nesoi, Fresh Or Chilled","August 2006","1,775,788"
"020319 Meat Of Swine, Nesoi, Fresh Or Chilled","September 2006","1,853,325"
"020319 Meat Of Swine, Nesoi, Fresh Or Chilled","October 2006","1,801,089"
"020319 Meat Of Swine, Nesoi, Fresh Or Chilled","November 2006","1,838,817"
"020319 Meat Of Swine, Nesoi, Fresh Or Chilled","December 2006","1,847,743"
"020319 Meat Of Swine, Nesoi, Fresh Or Chilled","February 2016","1,821,879"
"020329 Meat Of Swine, Nesoi, Frozen","2006","150,708"
"020329 Meat Of Swine, Nesoi, Frozen","January 2006","76,668"
"020329 Meat Of Swine, Nesoi, Frozen","July 2006","51,480"
"020329 Meat Of Swine, Nesoi, Frozen","October 2006","22,560"
"0204 Meat Of Sheep Or Goats, Fresh, Chilled Or Frozen","2006","12,059"
"0204 Meat Of Sheep Or Goats, Fresh, Chilled Or Frozen","March 2006","12,059"
"020442 Meat Of Sheep, Cuts With Bone In, Nesoi, Frozen","2006","12,059"
"020442 Meat Of Sheep, Cuts With Bone In, Nesoi, Frozen","March 2006","12,059"
"0206 Ed Offal, Bovine, Swine, Sheep, Goat, Horse, Etc.","2006","147,141"
"0206 Ed Offal, Bovine, Swine, Sheep, Goat, Horse, Etc.","February 2006","24,985"
"0206 Ed Offal, Bovine, Swine, Sheep, Goat, Horse, Etc.","March 2006","76,371"
"0206 Ed Offal, Bovine, Swine, Sheep, Goat, Horse, Etc.","June 2006","26,472"
"0206 Ed Offal, Bovine, Swine, Sheep, Goat, Horse, Etc.","September 2006","19,313"
"0206 Ed Offal, Bovine, Swine, Sheep, Goat, Horse, Etc.","February 2016","56,000"
"020622 Livers Of Bovine Animals, Edible, Frozen","2006","24,985"
"020622 Livers Of Bovine Animals, Edible, Frozen","February 2006","24,985"
"020641 Livers Of Swine, Edible, Frozen","2006","19,313"
"020641 Livers Of Swine, Edible, Frozen","September 2006","19,313"
"020641 Livers Of Swine, Edible, Frozen","February 2016","56,000"
"020649 Offal Of Swine Except Livers, Edible, Frozen","2006","102,843"
"020649 Offal Of Swine Except Livers, Edible, Frozen","March 2006","76,371"
"020649 Offal Of Swine Except Livers, Edible, Frozen","June 2006","26,472"
"0207 Meat & Ed Offal Of Poultry, Fresh, Chill Or Frozen","2006","472,054"
"0207 Meat & Ed Offal Of Poultry, Fresh, Chill Or Frozen","February 2006","13,526"
"0207 Meat & Ed Offal Of Poultry, Fresh, Chill Or Frozen","March 2006","10,614"
"0207 Meat & Ed Offal Of Poultry, Fresh, Chill Or Frozen","April 2006","26,600"
