"State Exports by HS Commodities"
"Current date: 04/21/2016 11:19 PM (Eastern Daylight Time)"
"Measures: Total Value ($US)"
"State: Total"
"Country: World Total"
"Commodity","Time","Total Value ($US)",
"All Commodities","2008","19,352,130,713"
"All Commodities","January 2008","1,556,547,569"
"All Commodities","February 2008","1,519,216,714"
"All Commodities","March 2008","1,622,496,285"
"All Commodities","April 2008","1,697,509,843"
"All Commodities","May 2008","1,792,184,376"
"All Commodities","June 2008","1,705,992,762"
"All Commodities","July 2008","1,680,632,202"
"All Commodities","August 2008","1,785,511,536"
"All Commodities","September 2008","1,753,540,569"
"All Commodities","October 2008","1,654,992,892"
"All Commodities","November 2008","1,481,630,637"
"All Commodities","December 2008","1,101,875,328"
"All Commodities","February 2016","1,549,522,924"
"01 Live Animals","2008","1,655,147"
"01 Live Animals","January 2008","274,571"
"01 Live Animals","February 2008","73,918"
"01 Live Animals","March 2008","168,284"
"01 Live Animals","April 2008","194,908"
"01 Live Animals","May 2008","188,000"
"01 Live Animals","June 2008","113,374"
"01 Live Animals","July 2008","115,683"
"01 Live Animals","August 2008","119,316"
"01 Live Animals","September 2008","175,667"
"01 Live Animals","October 2008","65,788"
"01 Live Animals","November 2008","83,369"
"01 Live Animals","December 2008","82,269"
"01 Live Animals","February 2016","22,680"
"0101 Horses, Asses, Mules And Hinnies, Live","2008","973,750"
"0101 Horses, Asses, Mules And Hinnies, Live","January 2008","254,154"
"0101 Horses, Asses, Mules And Hinnies, Live","February 2008","54,385"
"0101 Horses, Asses, Mules And Hinnies, Live","March 2008","142,571"
"0101 Horses, Asses, Mules And Hinnies, Live","April 2008","95,252"
"0101 Horses, Asses, Mules And Hinnies, Live","May 2008","65,058"
"0101 Horses, Asses, Mules And Hinnies, Live","June 2008","48,197"
"0101 Horses, Asses, Mules And Hinnies, Live","July 2008","59,333"
"0101 Horses, Asses, Mules And Hinnies, Live","August 2008","35,619"
"0101 Horses, Asses, Mules And Hinnies, Live","September 2008","50,605"
"0101 Horses, Asses, Mules And Hinnies, Live","October 2008","41,986"
"0101 Horses, Asses, Mules And Hinnies, Live","November 2008","70,664"
"0101 Horses, Asses, Mules And Hinnies, Live","December 2008","55,926"
"0101 Horses, Asses, Mules And Hinnies, Live","February 2016","19,980"
"010110 Purebred Breeding Animal","2008","23,803"
"010110 Purebred Breeding Animal","January 2008","3,391"
"010110 Purebred Breeding Animal","April 2008","10,445"
"010110 Purebred Breeding Animal","June 2008","9,967"
"010129 Horses, Live, Other Than Purebred Breeding","February 2016","19,980"
"010190 Mules And Hinnies, Live","2008","949,947"
"010190 Mules And Hinnies, Live","January 2008","250,763"
"010190 Mules And Hinnies, Live","February 2008","54,385"
"010190 Mules And Hinnies, Live","March 2008","142,571"
"010190 Mules And Hinnies, Live","April 2008","84,807"
"010190 Mules And Hinnies, Live","May 2008","65,058"
"010190 Mules And Hinnies, Live","June 2008","38,230"
"010190 Mules And Hinnies, Live","July 2008","59,333"
"010190 Mules And Hinnies, Live","August 2008","35,619"
"010190 Mules And Hinnies, Live","September 2008","50,605"
"010190 Mules And Hinnies, Live","October 2008","41,986"
"010190 Mules And Hinnies, Live","November 2008","70,664"
"010190 Mules And Hinnies, Live","December 2008","55,926"
"0102 Bovine Animals, Live","2008","66,560"
"0102 Bovine Animals, Live","April 2008","21,135"
"0102 Bovine Animals, Live","August 2008","5,082"
"0102 Bovine Animals, Live","September 2008","40,343"
"010210 Bovine Animals, Live, Purebred Breeding","2008","26,217"
"010210 Bovine Animals, Live, Purebred Breeding","April 2008","21,135"
"010210 Bovine Animals, Live, Purebred Breeding","August 2008","5,082"
"010290 Bovine Animals, Live, Nesoi","2008","40,343"
"010290 Bovine Animals, Live, Nesoi","September 2008","40,343"
"0104 Sheep And Goats, Live","2008","467,918"
"0104 Sheep And Goats, Live","January 2008","20,417"
"0104 Sheep And Goats, Live","February 2008","19,533"
"0104 Sheep And Goats, Live","March 2008","25,713"
"0104 Sheep And Goats, Live","April 2008","45,022"
"0104 Sheep And Goats, Live","May 2008","63,975"
"0104 Sheep And Goats, Live","June 2008","65,177"
"0104 Sheep And Goats, Live","July 2008","56,350"
"0104 Sheep And Goats, Live","August 2008","55,274"
"0104 Sheep And Goats, Live","September 2008","53,607"
"0104 Sheep And Goats, Live","October 2008","23,802"
"0104 Sheep And Goats, Live","November 2008","12,705"
"0104 Sheep And Goats, Live","December 2008","26,343"
"010410 Sheep, Live","2008","379,148"
"010410 Sheep, Live","January 2008","16,389"
"010410 Sheep, Live","February 2008","19,533"
"010410 Sheep, Live","March 2008","25,713"
"010410 Sheep, Live","April 2008","45,022"
"010410 Sheep, Live","May 2008","63,975"
"010410 Sheep, Live","June 2008","65,177"
"010410 Sheep, Live","July 2008","45,601"
"010410 Sheep, Live","August 2008","41,778"
"010410 Sheep, Live","September 2008","28,515"
"010410 Sheep, Live","October 2008","15,276"
"010410 Sheep, Live","December 2008","12,169"
"010420 Goats, Live","2008","88,770"
"010420 Goats, Live","January 2008","4,028"
"010420 Goats, Live","July 2008","10,749"
"010420 Goats, Live","August 2008","13,496"
"010420 Goats, Live","September 2008","25,092"
"010420 Goats, Live","October 2008","8,526"
"010420 Goats, Live","November 2008","12,705"
"010420 Goats, Live","December 2008","14,174"
"0105 Chickens, Ducks, Geese, Turkeys, And Guineas, Live","2008","54,453"
"0105 Chickens, Ducks, Geese, Turkeys, And Guineas, Live","August 2008","23,341"
