"State Imports by HS Commodities"
"Current date: 05/12/2016 10:34 PM (Eastern Daylight Time)"
"Measures: Total Value ($US)"
"State: All States"
"Country: World Total"
"Commodity","Time","Total Value ($US)",
"All Commodities","2010","1,913,856,594,014"
"All Commodities","January 2010","136,725,372,523"
"All Commodities","February 2010","133,898,772,498"
"All Commodities","March 2010","157,728,782,628"
"All Commodities","April 2010","153,165,030,786"
"All Commodities","May 2010","156,153,200,886"
"All Commodities","June 2010","168,323,631,277"
"All Commodities","July 2010","163,909,987,758"
"All Commodities","August 2010","171,004,098,370"
"All Commodities","September 2010","167,120,342,931"
"All Commodities","October 2010","170,320,058,499"
"All Commodities","November 2010","168,989,170,901"
"All Commodities","December 2010","166,518,144,957"
"01 Live Animals","2010","2,354,616,668"
"01 Live Animals","January 2010","162,014,929"
"01 Live Animals","February 2010","193,361,829"
"01 Live Animals","March 2010","246,919,126"
"01 Live Animals","April 2010","222,591,174"
"01 Live Animals","May 2010","201,039,581"
"01 Live Animals","June 2010","182,114,648"
"01 Live Animals","July 2010","159,456,472"
"01 Live Animals","August 2010","156,923,445"
"01 Live Animals","September 2010","188,729,526"
"01 Live Animals","October 2010","212,377,726"
"01 Live Animals","November 2010","235,457,525"
"01 Live Animals","December 2010","193,630,687"
"02 Meat And Edible Meat Offal","2010","4,585,951,969"
"02 Meat And Edible Meat Offal","January 2010","319,978,316"
"02 Meat And Edible Meat Offal","February 2010","292,249,438"
"02 Meat And Edible Meat Offal","March 2010","402,121,382"
"02 Meat And Edible Meat Offal","April 2010","377,147,550"
"02 Meat And Edible Meat Offal","May 2010","433,442,705"
"02 Meat And Edible Meat Offal","June 2010","495,016,037"
"02 Meat And Edible Meat Offal","July 2010","452,636,020"
"02 Meat And Edible Meat Offal","August 2010","411,969,343"
"02 Meat And Edible Meat Offal","September 2010","344,598,395"
"02 Meat And Edible Meat Offal","October 2010","361,003,496"
"02 Meat And Edible Meat Offal","November 2010","329,118,268"
"02 Meat And Edible Meat Offal","December 2010","366,671,019"
"03 Fish, Crustaceans & Aquatic Invertebrates","2010","11,197,991,407"
"03 Fish, Crustaceans & Aquatic Invertebrates","January 2010","818,053,011"
"03 Fish, Crustaceans & Aquatic Invertebrates","February 2010","732,114,256"
"03 Fish, Crustaceans & Aquatic Invertebrates","March 2010","755,243,395"
"03 Fish, Crustaceans & Aquatic Invertebrates","April 2010","733,020,875"
"03 Fish, Crustaceans & Aquatic Invertebrates","May 2010","903,644,036"
"03 Fish, Crustaceans & Aquatic Invertebrates","June 2010","1,009,781,912"
"03 Fish, Crustaceans & Aquatic Invertebrates","July 2010","992,839,140"
"03 Fish, Crustaceans & Aquatic Invertebrates","August 2010","1,046,318,877"
"03 Fish, Crustaceans & Aquatic Invertebrates","September 2010","980,702,893"
"03 Fish, Crustaceans & Aquatic Invertebrates","October 2010","1,058,610,374"
"03 Fish, Crustaceans & Aquatic Invertebrates","November 2010","1,020,211,641"
"03 Fish, Crustaceans & Aquatic Invertebrates","December 2010","1,147,450,997"
"04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi","2010","1,706,975,184"
