"State Imports by HS Commodities"
"Current date: 05/12/2016 10:27 PM (Eastern Daylight Time)"
"Measures: Total Value ($US)"
"State: All States"
"Country: World Total"
"Commodity","Time","Total Value ($US)",
"All Commodities","2015","2,241,663,714,914"
"All Commodities","January 2015","179,412,461,868"
"All Commodities","February 2015","161,848,929,626"
"All Commodities","March 2015","197,500,440,166"
"All Commodities","April 2015","188,893,454,428"
"All Commodities","May 2015","185,950,631,587"
"All Commodities","June 2015","196,264,975,252"
"All Commodities","July 2015","192,655,470,196"
"All Commodities","August 2015","190,488,174,441"
"All Commodities","September 2015","191,259,082,260"
"All Commodities","October 2015","195,085,875,543"
"All Commodities","November 2015","182,476,555,671"
"All Commodities","December 2015","179,827,663,876"
"01 Live Animals","2015","3,290,923,145"
"01 Live Animals","January 2015","236,364,045"
"01 Live Animals","February 2015","290,766,622"
"01 Live Animals","March 2015","365,466,732"
"01 Live Animals","April 2015","345,338,270"
"01 Live Animals","May 2015","249,987,380"
"01 Live Animals","June 2015","275,437,081"
"01 Live Animals","July 2015","237,809,351"
"01 Live Animals","August 2015","223,603,054"
"01 Live Animals","September 2015","261,535,499"
"01 Live Animals","October 2015","276,338,874"
"01 Live Animals","November 2015","261,860,145"
"01 Live Animals","December 2015","266,416,092"
"02 Meat And Edible Meat Offal","2015","9,129,125,392"
"02 Meat And Edible Meat Offal","January 2015","825,686,644"
"02 Meat And Edible Meat Offal","February 2015","683,217,193"
"02 Meat And Edible Meat Offal","March 2015","884,493,406"
"02 Meat And Edible Meat Offal","April 2015","871,984,384"
"02 Meat And Edible Meat Offal","May 2015","771,651,366"
"02 Meat And Edible Meat Offal","June 2015","877,671,398"
"02 Meat And Edible Meat Offal","July 2015","724,936,737"
"02 Meat And Edible Meat Offal","August 2015","801,371,709"
"02 Meat And Edible Meat Offal","September 2015","773,645,766"
"02 Meat And Edible Meat Offal","October 2015","701,697,528"
"02 Meat And Edible Meat Offal","November 2015","596,941,803"
"02 Meat And Edible Meat Offal","December 2015","615,827,458"
"03 Fish, Crustaceans & Aquatic Invertebrates","2015","14,618,059,775"
"03 Fish, Crustaceans & Aquatic Invertebrates","January 2015","1,340,676,698"
"03 Fish, Crustaceans & Aquatic Invertebrates","February 2015","1,088,022,498"
"03 Fish, Crustaceans & Aquatic Invertebrates","March 2015","1,220,356,542"
"03 Fish, Crustaceans & Aquatic Invertebrates","April 2015","1,088,315,161"
"03 Fish, Crustaceans & Aquatic Invertebrates","May 2015","1,123,094,019"
"03 Fish, Crustaceans & Aquatic Invertebrates","June 2015","1,508,579,782"
"03 Fish, Crustaceans & Aquatic Invertebrates","July 2015","1,235,410,327"
"03 Fish, Crustaceans & Aquatic Invertebrates","August 2015","1,199,171,326"
"03 Fish, Crustaceans & Aquatic Invertebrates","September 2015","1,123,752,260"
"03 Fish, Crustaceans & Aquatic Invertebrates","October 2015","1,164,713,729"
"03 Fish, Crustaceans & Aquatic Invertebrates","November 2015","1,194,376,273"
"03 Fish, Crustaceans & Aquatic Invertebrates","December 2015","1,331,591,160"
"04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi","2015","2,708,916,007"
"04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi","January 2015","185,339,199"
"04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi","February 2015","185,000,426"
"04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi","March 2015","235,933,766"
"04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi","April 2015","204,169,001"
"04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi","May 2015","243,331,576"
"04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi","June 2015","246,848,177"
"04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi","July 2015","228,014,288"
"04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi","August 2015","240,533,842"
"04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi","September 2015","211,001,028"
"04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi","October 2015","257,149,776"
"04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi","November 2015","243,940,412"
"04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi","December 2015","227,654,516"
"05 Products Of Animal Origin, Nesoi","2015","1,032,173,603"
"05 Products Of Animal Origin, Nesoi","January 2015","84,553,862"
"05 Products Of Animal Origin, Nesoi","February 2015","73,811,083"
"05 Products Of Animal Origin, Nesoi","March 2015","95,346,853"
"05 Products Of Animal Origin, Nesoi","April 2015","94,775,904"
"05 Products Of Animal Origin, Nesoi","May 2015","93,125,401"
"05 Products Of Animal Origin, Nesoi","June 2015","84,542,747"
"05 Products Of Animal Origin, Nesoi","July 2015","83,507,907"
"05 Products Of Animal Origin, Nesoi","August 2015","81,049,586"
"05 Products Of Animal Origin, Nesoi","September 2015","93,723,095"
"05 Products Of Animal Origin, Nesoi","October 2015","88,861,578"
"05 Products Of Animal Origin, Nesoi","November 2015","77,946,684"
"05 Products Of Animal Origin, Nesoi","December 2015","80,928,903"
"06 Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.","2015","1,725,367,934"
"06 Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.","January 2015","164,019,302"
"06 Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.","February 2015","191,936,281"
"06 Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.","March 2015","140,235,338"
"06 Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.","April 2015","199,717,057"
"06 Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.","May 2015","174,491,309"
"06 Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.","June 2015","109,444,986"
"06 Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.","July 2015","99,733,398"
"06 Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.","August 2015","113,490,331"
"06 Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.","September 2015","134,359,332"
"06 Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.","October 2015","129,896,846"
"06 Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.","November 2015","145,875,046"
"06 Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.","December 2015","122,168,708"
"07 Edible Vegetables & Certain Roots & Tubers","2015","8,634,287,980"
"07 Edible Vegetables & Certain Roots & Tubers","January 2015","894,125,011"
"07 Edible Vegetables & Certain Roots & Tubers","February 2015","820,173,117"
"07 Edible Vegetables & Certain Roots & Tubers","March 2015","856,844,749"
"07 Edible Vegetables & Certain Roots & Tubers","April 2015","774,595,503"
"07 Edible Vegetables & Certain Roots & Tubers","May 2015","660,070,420"
"07 Edible Vegetables & Certain Roots & Tubers","June 2015","610,754,161"
"07 Edible Vegetables & Certain Roots & Tubers","July 2015","569,962,561"
"07 Edible Vegetables & Certain Roots & Tubers","August 2015","571,187,787"
"07 Edible Vegetables & Certain Roots & Tubers","September 2015","598,589,998"
"07 Edible Vegetables & Certain Roots & Tubers","October 2015","670,959,702"
"07 Edible Vegetables & Certain Roots & Tubers","November 2015","737,320,896"
"07 Edible Vegetables & Certain Roots & Tubers","December 2015","869,704,075"
"08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel","2015","14,017,045,263"
"08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel","January 2015","1,380,489,959"
"08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel","February 2015","1,184,507,408"
"08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel","March 2015","1,400,438,056"
"08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel","April 2015","1,336,223,559"
"08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel","May 2015","1,278,136,848"
"08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel","June 2015","1,140,455,887"
"08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel","July 2015","1,050,108,224"
"08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel","August 2015","952,558,123"
"08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel","September 2015","903,072,022"
"08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel","October 2015","984,684,349"
"08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel","November 2015","1,120,256,140"
"08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel","December 2015","1,286,114,688"
"09 Coffee, Tea, Mate & Spices","2015","7,963,384,401"
"09 Coffee, Tea, Mate & Spices","January 2015","589,239,511"
"09 Coffee, Tea, Mate & Spices","February 2015","547,267,258"
"09 Coffee, Tea, Mate & Spices","March 2015","759,851,712"
"09 Coffee, Tea, Mate & Spices","April 2015","692,159,693"
"09 Coffee, Tea, Mate & Spices","May 2015","751,119,745"
"09 Coffee, Tea, Mate & Spices","June 2015","730,315,089"
"09 Coffee, Tea, Mate & Spices","July 2015","700,784,386"
"09 Coffee, Tea, Mate & Spices","August 2015","649,946,667"
"09 Coffee, Tea, Mate & Spices","September 2015","666,396,761"
"09 Coffee, Tea, Mate & Spices","October 2015","616,788,735"
"09 Coffee, Tea, Mate & Spices","November 2015","625,017,486"
"09 Coffee, Tea, Mate & Spices","December 2015","634,497,358"
"10 Cereals","2015","2,658,583,289"
"10 Cereals","January 2015","244,349,001"
"10 Cereals","February 2015","211,675,834"
"10 Cereals","March 2015","314,165,838"
"10 Cereals","April 2015","289,135,368"
"10 Cereals","May 2015","209,007,128"
"10 Cereals","June 2015","210,553,641"
"10 Cereals","July 2015","183,751,096"
"10 Cereals","August 2015","181,891,014"
"10 Cereals","September 2015","181,511,728"
"10 Cereals","October 2015","167,103,556"
"10 Cereals","November 2015","223,809,172"
"10 Cereals","December 2015","241,629,913"
"11 Milling Products; Malt; Starch; Inulin; Wht Gluten","2015","1,557,452,311"
"11 Milling Products; Malt; Starch; Inulin; Wht Gluten","January 2015","127,350,691"
"11 Milling Products; Malt; Starch; Inulin; Wht Gluten","February 2015","112,778,960"
"11 Milling Products; Malt; Starch; Inulin; Wht Gluten","March 2015","131,830,997"
"11 Milling Products; Malt; Starch; Inulin; Wht Gluten","April 2015","134,932,965"
"11 Milling Products; Malt; Starch; Inulin; Wht Gluten","May 2015","139,731,521"
"11 Milling Products; Malt; Starch; Inulin; Wht Gluten","June 2015","151,740,937"
"11 Milling Products; Malt; Starch; Inulin; Wht Gluten","July 2015","134,286,862"
"11 Milling Products; Malt; Starch; Inulin; Wht Gluten","August 2015","133,971,393"
"11 Milling Products; Malt; Starch; Inulin; Wht Gluten","September 2015","116,598,861"
"11 Milling Products; Malt; Starch; Inulin; Wht Gluten","October 2015","125,261,860"
"11 Milling Products; Malt; Starch; Inulin; Wht Gluten","November 2015","123,651,916"
"11 Milling Products; Malt; Starch; Inulin; Wht Gluten","December 2015","125,315,348"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc","2015","2,580,871,383"
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc","January 2015","228,891,222"
