"State Exports by HS Commodities"
"Current date: 04/21/2016 11:09 PM (Eastern Daylight Time)"
"Measures: Total Value ($US)"
"State: Total"
"Country: World Total"
"Commodity","Time","Total Value ($US)",
"All Commodities","2013","18,635,814,868"
"All Commodities","January 2013","1,393,639,637"
"All Commodities","February 2013","1,409,972,009"
"All Commodities","March 2013","1,653,070,884"
"All Commodities","April 2013","1,458,492,380"
"All Commodities","May 2013","1,640,265,391"
"All Commodities","June 2013","1,570,117,555"
"All Commodities","July 2013","1,487,163,442"
"All Commodities","August 2013","1,549,695,931"
"All Commodities","September 2013","1,536,410,317"
"All Commodities","October 2013","1,676,158,223"
"All Commodities","November 2013","1,640,666,136"
"All Commodities","December 2013","1,620,162,963"
"All Commodities","February 2016","1,549,522,924"
"01 Live Animals","2013","2,392,132"
"01 Live Animals","January 2013","25,567"
"01 Live Animals","February 2013","40,038"
"01 Live Animals","March 2013","72,230"
"01 Live Animals","April 2013","374,103"
"01 Live Animals","May 2013","118,589"
"01 Live Animals","June 2013","107,061"
"01 Live Animals","July 2013","81,488"
"01 Live Animals","August 2013","621,860"
"01 Live Animals","September 2013","298,578"
"01 Live Animals","October 2013","113,235"
"01 Live Animals","November 2013","179,493"
"01 Live Animals","December 2013","359,890"
"01 Live Animals","February 2016","22,680"
"0101 Horses, Asses, Mules And Hinnies, Live","2013","1,927,598"
"0101 Horses, Asses, Mules And Hinnies, Live","January 2013","25,567"
"0101 Horses, Asses, Mules And Hinnies, Live","February 2013","31,603"
"0101 Horses, Asses, Mules And Hinnies, Live","March 2013","64,846"
"0101 Horses, Asses, Mules And Hinnies, Live","April 2013","191,588"
"0101 Horses, Asses, Mules And Hinnies, Live","May 2013","52,589"
"0101 Horses, Asses, Mules And Hinnies, Live","June 2013","82,347"
"0101 Horses, Asses, Mules And Hinnies, Live","July 2013","58,988"
"0101 Horses, Asses, Mules And Hinnies, Live","August 2013","594,585"
"0101 Horses, Asses, Mules And Hinnies, Live","September 2013","287,016"
"0101 Horses, Asses, Mules And Hinnies, Live","October 2013","50,218"
"0101 Horses, Asses, Mules And Hinnies, Live","November 2013","179,493"
"0101 Horses, Asses, Mules And Hinnies, Live","December 2013","308,758"
"0101 Horses, Asses, Mules And Hinnies, Live","February 2016","19,980"
"010121 Horses, Live, Purebred Breeding","2013","105,508"
"010121 Horses, Live, Purebred Breeding","February 2013","4,933"
"010121 Horses, Live, Purebred Breeding","May 2013","5,895"
"010121 Horses, Live, Purebred Breeding","June 2013","13,219"
"010121 Horses, Live, Purebred Breeding","August 2013","65,618"
"010121 Horses, Live, Purebred Breeding","November 2013","15,843"
"010129 Horses, Live, Other Than Purebred Breeding","2013","1,813,550"
"010129 Horses, Live, Other Than Purebred Breeding","January 2013","25,567"
"010129 Horses, Live, Other Than Purebred Breeding","February 2013","26,670"
"010129 Horses, Live, Other Than Purebred Breeding","March 2013","56,306"
"010129 Horses, Live, Other Than Purebred Breeding","April 2013","191,588"
"010129 Horses, Live, Other Than Purebred Breeding","May 2013","46,694"
"010129 Horses, Live, Other Than Purebred Breeding","June 2013","69,128"
"010129 Horses, Live, Other Than Purebred Breeding","July 2013","58,988"
"010129 Horses, Live, Other Than Purebred Breeding","August 2013","528,967"
"010129 Horses, Live, Other Than Purebred Breeding","September 2013","287,016"
"010129 Horses, Live, Other Than Purebred Breeding","October 2013","50,218"
"010129 Horses, Live, Other Than Purebred Breeding","November 2013","163,650"
"010129 Horses, Live, Other Than Purebred Breeding","December 2013","308,758"
"010129 Horses, Live, Other Than Purebred Breeding","February 2016","19,980"
"010190 Mules And Hinnies, Live","2013","8,540"
"010190 Mules And Hinnies, Live","March 2013","8,540"
"0102 Bovine Animals, Live","2013","207,643"
"0102 Bovine Animals, Live","April 2013","179,140"
"0102 Bovine Animals, Live","June 2013","11,404"
"0102 Bovine Animals, Live","October 2013","10,966"
"0102 Bovine Animals, Live","December 2013","6,133"
"010221 Cattle, Live, Purebred Breeding","2013","201,510"
"010221 Cattle, Live, Purebred Breeding","April 2013","179,140"
"010221 Cattle, Live, Purebred Breeding","June 2013","11,404"
"010221 Cattle, Live, Purebred Breeding","October 2013","10,966"
"010229 Cattle, Live, Other Than Purebred Breeding","2013","6,133"
"010229 Cattle, Live, Other Than Purebred Breeding","December 2013","6,133"
"0106 Animals, Live, Nesoi","2013","256,891"
"0106 Animals, Live, Nesoi","February 2013","8,435"
"0106 Animals, Live, Nesoi","March 2013","7,384"
"0106 Animals, Live, Nesoi","April 2013","3,375"
"0106 Animals, Live, Nesoi","May 2013","66,000"
"0106 Animals, Live, Nesoi","June 2013","13,310"
"0106 Animals, Live, Nesoi","July 2013","22,500"
"0106 Animals, Live, Nesoi","August 2013","27,275"
"0106 Animals, Live, Nesoi","September 2013","11,562"
"0106 Animals, Live, Nesoi","October 2013","52,051"
"0106 Animals, Live, Nesoi","December 2013","44,999"
"0106 Animals, Live, Nesoi","February 2016","2,700"
"010613 Camels And Other Camelids (camelidae), Live","2013","57,985"
"010613 Camels And Other Camelids (camelidae), Live","August 2013","5,934"
"010613 Camels And Other Camelids (camelidae), Live","October 2013","52,051"
"010619 Mammals, Live, Nesoi","2013","189,980"
"010619 Mammals, Live, Nesoi","February 2013","8,435"
"010619 Mammals, Live, Nesoi","March 2013","7,384"
"010619 Mammals, Live, Nesoi","April 2013","3,375"
"010619 Mammals, Live, Nesoi","May 2013","66,000"
"010619 Mammals, Live, Nesoi","June 2013","13,310"
"010619 Mammals, Live, Nesoi","July 2013","22,500"
"010619 Mammals, Live, Nesoi","August 2013","12,415"
"010619 Mammals, Live, Nesoi","September 2013","11,562"
"010619 Mammals, Live, Nesoi","December 2013","44,999"
"010619 Mammals, Live, Nesoi","February 2016","2,700"
"010690 Animals, Live, Nesoi","2013","8,926"
"010690 Animals, Live, Nesoi","August 2013","8,926"
"02 Meat And Edible Meat Offal","2013","28,049,979"
"02 Meat And Edible Meat Offal","January 2013","2,450,049"
"02 Meat And Edible Meat Offal","February 2013","2,309,505"
"02 Meat And Edible Meat Offal","March 2013","2,316,390"
"02 Meat And Edible Meat Offal","April 2013","2,329,101"
"02 Meat And Edible Meat Offal","May 2013","2,588,607"
"02 Meat And Edible Meat Offal","June 2013","2,376,785"
"02 Meat And Edible Meat Offal","July 2013","2,143,995"
"02 Meat And Edible Meat Offal","August 2013","2,442,272"
"02 Meat And Edible Meat Offal","September 2013","2,187,086"
"02 Meat And Edible Meat Offal","October 2013","2,647,526"
"02 Meat And Edible Meat Offal","November 2013","2,453,567"
"02 Meat And Edible Meat Offal","December 2013","1,805,096"
"02 Meat And Edible Meat Offal","February 2016","3,581,158"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","2013","688,041"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","April 2013","6,061"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","May 2013","13,730"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","June 2013","28,182"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","July 2013","24,156"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","August 2013","49,115"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","September 2013","64,412"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","October 2013","246,617"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","November 2013","215,020"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","December 2013","40,748"
"0201 Meat Of Bovine Animals, Fresh Or Chilled","February 2016","18,836"
"020120 Meat, Bovine Cuts With Bone In, Fresh Or Chilled","2013","148,202"
"020120 Meat, Bovine Cuts With Bone In, Fresh Or Chilled","September 2013","5,256"
"020120 Meat, Bovine Cuts With Bone In, Fresh Or Chilled","October 2013","45,565"
"020120 Meat, Bovine Cuts With Bone In, Fresh Or Chilled","November 2013","94,084"
"020120 Meat, Bovine Cuts With Bone In, Fresh Or Chilled","December 2013","3,297"
"020120 Meat, Bovine Cuts With Bone In, Fresh Or Chilled","February 2016","8,838"
"020130 Meat Of Bovine Animals, Boneless, Fresh Or Chilled","2013","539,839"
"020130 Meat Of Bovine Animals, Boneless, Fresh Or Chilled","April 2013","6,061"
"020130 Meat Of Bovine Animals, Boneless, Fresh Or Chilled","May 2013","13,730"
"020130 Meat Of Bovine Animals, Boneless, Fresh Or Chilled","June 2013","28,182"
"020130 Meat Of Bovine Animals, Boneless, Fresh Or Chilled","July 2013","24,156"
"020130 Meat Of Bovine Animals, Boneless, Fresh Or Chilled","August 2013","49,115"
"020130 Meat Of Bovine Animals, Boneless, Fresh Or Chilled","September 2013","59,156"
"020130 Meat Of Bovine Animals, Boneless, Fresh Or Chilled","October 2013","201,052"
"020130 Meat Of Bovine Animals, Boneless, Fresh Or Chilled","November 2013","120,936"
"020130 Meat Of Bovine Animals, Boneless, Fresh Or Chilled","December 2013","37,451"
"020130 Meat Of Bovine Animals, Boneless, Fresh Or Chilled","February 2016","9,998"
"0202 Meat Of Bovine Animals, Frozen","2013","376,441"
"0202 Meat Of Bovine Animals, Frozen","January 2013","18,515"
"0202 Meat Of Bovine Animals, Frozen","February 2013","7,705"
"0202 Meat Of Bovine Animals, Frozen","March 2013","4,537"
"0202 Meat Of Bovine Animals, Frozen","April 2013","67,551"
"0202 Meat Of Bovine Animals, Frozen","June 2013","32,862"
"0202 Meat Of Bovine Animals, Frozen","August 2013","218,044"
"0202 Meat Of Bovine Animals, Frozen","September 2013","23,799"
"0202 Meat Of Bovine Animals, Frozen","October 2013","3,428"
"0202 Meat Of Bovine Animals, Frozen","February 2016","18,376"
"020230 Meat Of Bovine Animals, Boneless, Frozen","2013","376,441"
"020230 Meat Of Bovine Animals, Boneless, Frozen","January 2013","18,515"
"020230 Meat Of Bovine Animals, Boneless, Frozen","February 2013","7,705"
"020230 Meat Of Bovine Animals, Boneless, Frozen","March 2013","4,537"
"020230 Meat Of Bovine Animals, Boneless, Frozen","April 2013","67,551"
"020230 Meat Of Bovine Animals, Boneless, Frozen","June 2013","32,862"
"020230 Meat Of Bovine Animals, Boneless, Frozen","August 2013","218,044"
"020230 Meat Of Bovine Animals, Boneless, Frozen","September 2013","23,799"
"020230 Meat Of Bovine Animals, Boneless, Frozen","October 2013","3,428"
"020230 Meat Of Bovine Animals, Boneless, Frozen","February 2016","18,376"
