"State Exports by HS Commodities"
"Current date: 04/21/2016 11:29 PM (Eastern Daylight Time)"
"Measures: Total Value ($US)"
"State: Total"
"Country: World Total"
"Commodity","Time","Total Value ($US)",
"All Commodities","2003","10,346,729,222"
"All Commodities","January 2003","823,227,380"
"All Commodities","February 2003","861,035,354"
"All Commodities","March 2003","939,938,618"
"All Commodities","April 2003","781,357,880"
"All Commodities","May 2003","868,189,257"
"All Commodities","June 2003","835,701,449"
"All Commodities","July 2003","874,342,353"
"All Commodities","August 2003","833,134,395"
"All Commodities","September 2003","907,736,152"
"All Commodities","October 2003","942,350,268"
"All Commodities","November 2003","820,784,786"
"All Commodities","December 2003","858,931,330"
"All Commodities","February 2016","1,549,522,924"
"01 Live Animals","2003","1,405,209"
"01 Live Animals","January 2003","26,668"
"01 Live Animals","February 2003","171,006"
"01 Live Animals","March 2003","154,029"
"01 Live Animals","April 2003","278,361"
"01 Live Animals","May 2003","168,047"
"01 Live Animals","June 2003","78,839"
"01 Live Animals","July 2003","52,338"
"01 Live Animals","August 2003","156,364"
"01 Live Animals","September 2003","66,938"
"01 Live Animals","October 2003","62,639"
"01 Live Animals","November 2003","134,979"
"01 Live Animals","December 2003","55,001"
"01 Live Animals","February 2016","22,680"
"0101 Horses, Asses, Mules And Hinnies, Live","2003","775,008"
"0101 Horses, Asses, Mules And Hinnies, Live","January 2003","14,410"
"0101 Horses, Asses, Mules And Hinnies, Live","February 2003","42,422"
"0101 Horses, Asses, Mules And Hinnies, Live","March 2003","19,414"
"0101 Horses, Asses, Mules And Hinnies, Live","April 2003","78,126"
"0101 Horses, Asses, Mules And Hinnies, Live","May 2003","56,786"
"0101 Horses, Asses, Mules And Hinnies, Live","June 2003","78,839"
"0101 Horses, Asses, Mules And Hinnies, Live","July 2003","52,338"
"0101 Horses, Asses, Mules And Hinnies, Live","August 2003","156,364"
"0101 Horses, Asses, Mules And Hinnies, Live","September 2003","59,781"
"0101 Horses, Asses, Mules And Hinnies, Live","October 2003","62,639"
"0101 Horses, Asses, Mules And Hinnies, Live","November 2003","110,895"
"0101 Horses, Asses, Mules And Hinnies, Live","December 2003","42,994"
"0101 Horses, Asses, Mules And Hinnies, Live","February 2016","19,980"
"010129 Horses, Live, Other Than Purebred Breeding","February 2016","19,980"
"010190 Mules And Hinnies, Live","2003","775,008"
"010190 Mules And Hinnies, Live","January 2003","14,410"
"010190 Mules And Hinnies, Live","February 2003","42,422"
"010190 Mules And Hinnies, Live","March 2003","19,414"
"010190 Mules And Hinnies, Live","April 2003","78,126"
"010190 Mules And Hinnies, Live","May 2003","56,786"
"010190 Mules And Hinnies, Live","June 2003","78,839"
"010190 Mules And Hinnies, Live","July 2003","52,338"
"010190 Mules And Hinnies, Live","August 2003","156,364"
"010190 Mules And Hinnies, Live","September 2003","59,781"
"010190 Mules And Hinnies, Live","October 2003","62,639"
"010190 Mules And Hinnies, Live","November 2003","110,895"
"010190 Mules And Hinnies, Live","December 2003","42,994"
"0102 Bovine Animals, Live","2003","260,973"
"0102 Bovine Animals, Live","January 2003","4,128"
"0102 Bovine Animals, Live","April 2003","121,500"
"0102 Bovine Animals, Live","May 2003","111,261"
"0102 Bovine Animals, Live","November 2003","24,084"
"010210 Bovine Animals, Live, Purebred Breeding","2003","260,973"
"010210 Bovine Animals, Live, Purebred Breeding","January 2003","4,128"
"010210 Bovine Animals, Live, Purebred Breeding","April 2003","121,500"
"010210 Bovine Animals, Live, Purebred Breeding","May 2003","111,261"
"010210 Bovine Animals, Live, Purebred Breeding","November 2003","24,084"
"0105 Chickens, Ducks, Geese, Turkeys, And Guineas, Live","2003","19,164"
"0105 Chickens, Ducks, Geese, Turkeys, And Guineas, Live","September 2003","7,157"
"0105 Chickens, Ducks, Geese, Turkeys, And Guineas, Live","December 2003","12,007"
"010511 Chickens, Live, Weighing Not Over 185 G Each","2003","19,164"
"010511 Chickens, Live, Weighing Not Over 185 G Each","September 2003","7,157"
"010511 Chickens, Live, Weighing Not Over 185 G Each","December 2003","12,007"
"0106 Animals, Live, Nesoi","2003","350,064"
"0106 Animals, Live, Nesoi","January 2003","8,130"
"0106 Animals, Live, Nesoi","February 2003","128,584"
"0106 Animals, Live, Nesoi","March 2003","134,615"
"0106 Animals, Live, Nesoi","April 2003","78,735"
"0106 Animals, Live, Nesoi","February 2016","2,700"
"010619 Mammals, Live, Nesoi","2003","167,290"
"010619 Mammals, Live, Nesoi","January 2003","8,130"
"010619 Mammals, Live, Nesoi","February 2003","128,584"
"010619 Mammals, Live, Nesoi","March 2003","30,576"
"010619 Mammals, Live, Nesoi","February 2016","2,700"
"010690 Animals, Live, Nesoi","2003","182,774"
"010690 Animals, Live, Nesoi","March 2003","104,039"
"010690 Animals, Live, Nesoi","April 2003","78,735"
"02 Meat And Edible Meat Offal","2003","31,252,767"
"02 Meat And Edible Meat Offal","January 2003","2,319,895"
"02 Meat And Edible Meat Offal","February 2003","2,640,054"
"02 Meat And Edible Meat Offal","March 2003","2,949,024"
"02 Meat And Edible Meat Offal","April 2003","3,170,927"
"02 Meat And Edible Meat Offal","May 2003","2,754,771"
"02 Meat And Edible Meat Offal","June 2003","2,910,744"
