"State Imports by HS Commodities"
"Current date: 05/12/2016 10:30 PM (Eastern Daylight Time)"
"Measures: Total Value ($US)"
"State: All States"
"Country: World Total"
"Commodity","Time","Total Value ($US)",
"All Commodities","2013","2,268,370,482,838"
"All Commodities","January 2013","185,186,384,538"
"All Commodities","February 2013","170,358,940,863"
"All Commodities","March 2013","181,855,889,624"
"All Commodities","April 2013","190,559,319,450"
"All Commodities","May 2013","196,689,337,595"
"All Commodities","June 2013","184,956,411,736"
"All Commodities","July 2013","197,366,730,517"
"All Commodities","August 2013","193,068,597,814"
"All Commodities","September 2013","191,977,091,512"
"All Commodities","October 2013","205,130,288,243"
"All Commodities","November 2013","188,646,709,828"
"All Commodities","December 2013","182,574,781,118"
"01 Live Animals","2013","2,638,841,764"
"01 Live Animals","January 2013","221,313,094"
"01 Live Animals","February 2013","246,092,109"
"01 Live Animals","March 2013","261,244,392"
"01 Live Animals","April 2013","271,133,926"
"01 Live Animals","May 2013","209,785,289"
"01 Live Animals","June 2013","163,045,597"
"01 Live Animals","July 2013","148,300,010"
"01 Live Animals","August 2013","151,942,398"
"01 Live Animals","September 2013","203,037,075"
"01 Live Animals","October 2013","205,084,524"
"01 Live Animals","November 2013","267,173,391"
"01 Live Animals","December 2013","290,689,959"
"02 Meat And Edible Meat Offal","2013","5,844,460,135"
"02 Meat And Edible Meat Offal","January 2013","503,382,248"
"02 Meat And Edible Meat Offal","February 2013","437,434,176"
"02 Meat And Edible Meat Offal","March 2013","553,344,791"
"02 Meat And Edible Meat Offal","April 2013","557,039,947"
"02 Meat And Edible Meat Offal","May 2013","502,626,507"
"02 Meat And Edible Meat Offal","June 2013","490,716,133"
"02 Meat And Edible Meat Offal","July 2013","501,919,745"
"02 Meat And Edible Meat Offal","August 2013","457,106,686"
"02 Meat And Edible Meat Offal","September 2013","429,486,140"
"02 Meat And Edible Meat Offal","October 2013","480,994,933"
"02 Meat And Edible Meat Offal","November 2013","476,336,077"
"02 Meat And Edible Meat Offal","December 2013","454,072,752"
"03 Fish, Crustaceans & Aquatic Invertebrates","2013","13,891,775,891"
"03 Fish, Crustaceans & Aquatic Invertebrates","January 2013","1,052,835,760"
"03 Fish, Crustaceans & Aquatic Invertebrates","February 2013","904,700,924"
"03 Fish, Crustaceans & Aquatic Invertebrates","March 2013","931,654,071"
"03 Fish, Crustaceans & Aquatic Invertebrates","April 2013","921,367,737"
"03 Fish, Crustaceans & Aquatic Invertebrates","May 2013","1,303,983,706"
"03 Fish, Crustaceans & Aquatic Invertebrates","June 2013","1,175,702,671"
"03 Fish, Crustaceans & Aquatic Invertebrates","July 2013","1,166,898,982"
"03 Fish, Crustaceans & Aquatic Invertebrates","August 2013","1,284,279,458"
"03 Fish, Crustaceans & Aquatic Invertebrates","September 2013","1,192,114,141"
"03 Fish, Crustaceans & Aquatic Invertebrates","October 2013","1,354,173,290"
