"State Exports by HS Commodities"
"Current date: 04/21/2016 11:32 PM (Eastern Daylight Time)"
"Measures: Total Value ($US)"
"State: Total"
"Country: World Total"
"Commodity","Time","Total Value ($US)",
"All Commodities","2002","10,080,408,491"
"All Commodities","January 2002","652,514,460"
"All Commodities","February 2002","664,770,852"
"All Commodities","March 2002","815,186,675"
"All Commodities","April 2002","787,782,336"
"All Commodities","May 2002","920,124,310"
"All Commodities","June 2002","828,927,976"
"All Commodities","July 2002","840,433,568"
"All Commodities","August 2002","896,266,443"
"All Commodities","September 2002","943,767,444"
"All Commodities","October 2002","929,886,897"
"All Commodities","November 2002","915,464,586"
"All Commodities","December 2002","885,282,944"
"All Commodities","February 2016","1,549,522,924"
"01 Live Animals","2002","1,159,821"
"01 Live Animals","January 2002","134,191"
"01 Live Animals","February 2002","112,730"
"01 Live Animals","March 2002","16,530"
"01 Live Animals","April 2002","203,089"
"01 Live Animals","May 2002","38,900"
"01 Live Animals","June 2002","189,539"
"01 Live Animals","July 2002","23,933"
"01 Live Animals","August 2002","60,849"
"01 Live Animals","September 2002","139,418"
"01 Live Animals","October 2002","82,891"
"01 Live Animals","November 2002","50,232"
"01 Live Animals","December 2002","107,519"
"01 Live Animals","February 2016","22,680"
"0101 Horses, Asses, Mules And Hinnies, Live","2002","903,062"
"0101 Horses, Asses, Mules And Hinnies, Live","January 2002","126,082"
"0101 Horses, Asses, Mules And Hinnies, Live","February 2002","32,983"
"0101 Horses, Asses, Mules And Hinnies, Live","March 2002","16,530"
"0101 Horses, Asses, Mules And Hinnies, Live","April 2002","138,702"
"0101 Horses, Asses, Mules And Hinnies, Live","May 2002","38,900"
"0101 Horses, Asses, Mules And Hinnies, Live","June 2002","121,561"
"0101 Horses, Asses, Mules And Hinnies, Live","July 2002","23,933"
"0101 Horses, Asses, Mules And Hinnies, Live","August 2002","48,349"
"0101 Horses, Asses, Mules And Hinnies, Live","September 2002","139,418"
"0101 Horses, Asses, Mules And Hinnies, Live","October 2002","75,797"
"0101 Horses, Asses, Mules And Hinnies, Live","November 2002","50,232"
"0101 Horses, Asses, Mules And Hinnies, Live","December 2002","90,575"
"0101 Horses, Asses, Mules And Hinnies, Live","February 2016","19,980"
"010110 Purebred Breeding Animal","2002","24,092"
"010110 Purebred Breeding Animal","May 2002","5,182"
"010110 Purebred Breeding Animal","October 2002","14,992"
